winery,winename,country,region,rating,numberOfRatings,wineHtmlLink
DeLoach,Heritage Reserve Cabernet Sauvignon 2016,United States,California,3.6,360,https://www.vivino.com/de-loach-vineyards-heritage-reserve-cabernet-sauvignon/w/1143666?year=2016&price_id=18454543
Castello di Ama,Chianti Classico 2013,Italy,Chianti Classico,3.6,655,https://www.vivino.com/castello-di-ama-spa-chianti-classico/w/89884?year=2013&price_id=18700502
ColleMassari,Rigoleto Montecucco Rosso 2014,Italy,Montecucco,3.6,649,https://www.vivino.com/colle-massari-rigoleto-montecucco-rosso/w/87654?year=2014&price_id=15731289
Château Lanessan,Haut-Médoc 2015,France,Haut-Médoc,3.6,633,https://www.vivino.com/chateau-lanessan-haut-medoc/w/80456?year=2015&price_id=14434092
Château Giscours,Le Haut-Médoc de Giscours (Grande Reserve) Haut-Médoc 2011,France,Haut-Médoc,3.6,562,https://www.vivino.com/chateau-giscours-le-haut-medoc-de-giscours-grande-reserve-haut-medoc/w/1193592?year=2011&price_id=18763747
Sebastiani,Sonoma County Pinot Noir 2012,United States,Sonoma Coast,3.6,556,https://www.vivino.com/sebastiani-vineyards-sonoma-county-pinot-noir/w/4436?year=2012&price_id=6885329
Château Bellegrave,Médoc 2015,France,Médoc,3.6,521,https://www.vivino.com/chateau-bellegrave-medoc-medoc/w/1458564?year=2015&price_id=19269099
Hugel,Pinot Noir 2010,France,Alsace,3.6,473,https://www.vivino.com/hugel-pinot-noir/w/5120?year=2010&price_id=10461632
Terenzi,Morellino di Scansano 2017,Italy,Morellino di Scansano,3.6,458,https://www.vivino.com/terenzi-morellino-di-scansano/w/1167259?year=2017&price_id=21116731
Louis Latour,Bourgogne Pinot Noir 2018,France,Bourgogne,3.6,398,https://www.vivino.com/louis-latour-bourgogne-pinot-noir/w/7343?year=2018&price_id=21376213
Baronia,Cims del Montsant 2010,Spain,Montsant,3.6,830,https://www.vivino.com/baronia-cims-del-montsant/w/1397246?year=2010&price_id=15869296
Viña Mayor,Ribera del Duero Reserva 2011,Spain,Ribera del Duero,3.6,351,https://www.vivino.com/es-vina-mayor-ribera-del-duero-reserva/w/49584?year=2011&price_id=16981619
Volpaia,Chianti Classico 2010,Italy,Chianti Classico,3.6,340,https://www.vivino.com/volpaia-chianti-classico/w/33724?year=2010&price_id=15989037
Château Marsau,Francs - Côtes de Bordeaux 2010,France,Francs - Côtes de Bordeaux,3.6,315,https://www.vivino.com/fr-chateau-marsau-francs-cotes-de-bordeaux/w/1101459?year=2010&price_id=4340626
Librandi,Duca Sanfelice Cirò Classico Superiore Riserva Rosso 2014,Italy,Cirò,3.6,309,https://www.vivino.com/librandi-antonio-and-nicoderno-spa-duca-sanfelice-ciro-classico-superiore-riserva-rosso/w/1235146?year=2014&price_id=21101117
Famiglia Nunzi Conti,Chianti Classico Riserva 2013,Italy,Chianti Classico,3.6,276,https://www.vivino.com/nunzi-conti-chianti-classico-riserva/w/2054888?year=2013&price_id=21546357
Vasse Felix,Filius Cabernet Sauvignon 2014,Australia,Margaret River,3.6,256,https://www.vivino.com/vasse-felix-filius-cabernet-sauvignon-margaret-river/w/5177752?year=2014&price_id=17623591
Valenti,Norma Etna Rosso 2013,Italy,Etna,3.6,234,https://www.vivino.com/valenti-norma-etna-rosso/w/1253336?year=2013&price_id=8831850
Bibbiano,Chianti Classico 2014,Italy,Chianti Classico,3.6,229,https://www.vivino.com/tenuta-bibbiano-chianti-classico/w/1137405?year=2014&price_id=12996399
Uggiano,Chianti Riserva 2015,Italy,Toscana,3.6,226,https://www.vivino.com/azienda-uggiano-chianti-riserva/w/1184829?year=2015&price_id=18905598
Corte Sant'Alda,Ca'Fiui Valpolicella 2014,Italy,Valpolicella,3.6,214,https://www.vivino.com/corte-santalda-ca-fiui-valpolicella/w/9224?year=2014&price_id=14053293
Hecht & Bannier,Languedoc 2017,France,Languedoc,3.6,208,https://www.vivino.com/hecht-bannier-languedoc/w/1441565?year=2017&price_id=21546296
Maison de Grand Esprit,L'Être Magique Bourgogne Rouge 2016,France,Bourgogne,3.6,204,https://www.vivino.com/grand-esprit-l-etre-magique-bourgogne-rouge/w/5985874?year=2016&price_id=16973382
Château Brillette,Haut Brillette Moulis-en-Médoc 2010,France,Moulis-en-Médoc,3.6,195,https://www.vivino.com/brillette-haut-brillette-moulis-en-medoc/w/1200882?year=2010&price_id=17319150
Tasca d'Almerita,Tascante Ghiaia Nera Nerello Mascalese 2010,Italy,Sicilia,3.6,194,https://www.vivino.com/tasca-d-almerita-tascante-ghiaia-nera-nerello-mascalese-sicilia/w/2279679?year=2010&price_id=14650492
Fratelli,Sette by Masi Piero 2013,India,Maharashtra,3.6,186,https://www.vivino.com/in-fratelli-sette-by-masi-piero/w/1583919?year=2013&price_id=17482105
Peter Zemmer,Raut Lagrein 2017,Italy,Südtirol - Alto Adige,3.6,178,https://www.vivino.com/peter-zemmer-raut-lagrein/w/1730034?year=2017&price_id=21116720
Rocca di Castagnoli,Chianti Classico 2014,Italy,Chianti Classico,3.6,164,https://www.vivino.com/rocca-di-castagnoli-chianti-classico/w/1135556?year=2014&price_id=10734102
Jean Bouchard,Mercurey Rouge 2016,France,Mercurey,3.6,157,https://www.vivino.com/jean-bouchard-mercurey-rouge/w/1917703?year=2016&price_id=21278972
Toi Toi,Clutha Pinot Noir 2018,New Zealand,Central Otago,3.6,135,https://www.vivino.com/toi-toi-clutha-central-otago-pinot-noir/w/1488485?year=2018&price_id=21485688
Cascina Bruni,Marialunga Barolo 2011,Italy,Barolo,3.6,128,https://www.vivino.com/cascina-bruni-marialunga-barolo/w/1123684?year=2011&price_id=5858451
Tenuta Carretta,Podio Podium Serrae Langhe Nebbiolo 2016,Italy,Langhe,3.6,125,https://www.vivino.com/tenuta-carretta-podio-podium-serrae-langhe-nebbiolo/w/4265474?year=2016&price_id=20889997
William Cole,Winemaker's Special Reserve Red 2010,Chile,Casablanca Valley,3.6,115,https://www.vivino.com/william-cole-winemaker-s-special-reserve-red/w/1711335?year=2010&price_id=2873784
Bodega Tandem,Ars Nova 2008,Spain,Navarra,3.6,113,https://www.vivino.com/tandem-es-ars-nova/w/1166966?year=2008&price_id=5056591
Seppeltsfield,Shiraz 2016,Australia,Barossa,3.6,112,https://www.vivino.com/seppeltsfield-barossa-shiraz/w/2206074?year=2016&price_id=18261800
Fratelli Alessandria,Barbera d'Alba 2013,Italy,Barbera d'Alba,3.6,106,https://www.vivino.com/fratelli-alessandria-barbera-d-alba/w/73616?year=2013&price_id=15988972
Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux 2015,France,Castillon - Côtes de Bordeaux,3.6,105,https://www.vivino.com/denis-durantou-chateau-montlandrie-castillon-cotes-de-bordeaux/w/1411826?year=2015&price_id=7246433
Masciarelli,Terre Aquilane Castello Di Semivicoli Rosso 2011,Italy,Abruzzo,3.6,102,https://www.vivino.com/masciarelli-abruzzo-terre-aquilane-castello-di-semivicoli-rosso/w/1373365?year=2011&price_id=7943964
David Duband,Louis Auguste Bourgogne Hautes-Côtes de Nuits 2013,France,Bourgogne Hautes-Côtes de Nuits,3.6,101,https://www.vivino.com/david-duband-louis-auguste-bourgogne-hautes-cotes-de-nuits/w/2035966?year=2013&price_id=4340985
Fromm Winery,La Strada Pinot Noir 2016,New Zealand,Marlborough,3.6,97,https://www.vivino.com/fromm-winery-la-strada-pinot-noir/w/1106203?year=2016&price_id=18231390
Ampeleia,UNLITRO 2012,Italy,Costa Toscana,3.6,88,https://www.vivino.com/it-ampeleia-unlitro/w/1254804?year=2012&price_id=11289359
M. Marengo,Vigneto Pugnane Barbera d'Alba 2015,Italy,Barbera d'Alba,3.6,85,https://www.vivino.com/m-marengo-vigneto-pugnane-barbera-d-alba/w/1601531?year=2015&price_id=19924705
TerraMater,Altum Cabernet Sauvignon 2010,Chile,Curico Valley,3.6,83,https://www.vivino.com/terramater-altum-cabernet-sauvignon/w/1263849?year=2010&price_id=2895161
Domaine Giachino,Mondeuse 2016,France,Savoie,3.6,83,https://www.vivino.com/giachino-mondeuse/w/2021777?year=2016&price_id=18062037
Meritxell Pallejà,Nita Priorat 2017,Spain,Priorat,3.6,79,https://www.vivino.com/meritxell-palleja-nita-priorat/w/1125482?year=2017&price_id=21437525
Mongeard-Mugneret,Bourgogne Hautes Côtes De Nuits La Croix 2014,France,Bourgogne Hautes-Côtes de Nuits,3.6,72,https://www.vivino.com/mongeard-mugneret-bourgogne-hautes-cotes-de-nuits-la-croix/w/1415227?year=2014&price_id=18802417
Château Malescasse,Haut-Médoc 2016,France,Haut-Médoc,3.6,71,https://www.vivino.com/chateau-malescasse-haut-medoc/w/91291?year=2016&price_id=19269354
Elian Da Ros,Le vignoble d'Elian Côtes du Marmandais 2016,France,Côtes du Marmandais,3.6,70,https://www.vivino.com/elian-da-ros-le-vignoble-d-elian-cotes-du-marmandais/w/1612901?year=2016&price_id=20516907
Dombeya,Boulder Road Shiraz 2014,South Africa,Stellenbosch,3.6,69,https://www.vivino.com/dombeya-boulder-road-shiraz/w/1199102?year=2014&price_id=20991786
Remhoogte,Aspect Merlot 2013,South Africa,Simonsberg-Stellenbosch,3.6,68,https://www.vivino.com/remhoogte-aspect-merlot/w/2174535?year=2013&price_id=9299605
Mahi,Pinot Noir 2017,New Zealand,Marlborough,3.6,67,https://www.vivino.com/mahi-pinot-noir/w/1112105?year=2017&price_id=19987249
Château Malmaison,Moulis-en-Médoc 2014,France,Moulis-en-Médoc,3.6,67,https://www.vivino.com/malmaison-moulis-en-medoc/w/97224?year=2014&price_id=20727570
Dal Maso,Cabernet 2016,Italy,Veneto,3.6,59,https://www.vivino.com/dal-maso-del-veneto-cabernet/w/1469966?year=2016&price_id=18346360
Château Grand-Puy-Lacoste,Lacoste Borie Pauillac 2016,France,Pauillac,3.6,58,https://www.vivino.com/chateau-grand-puy-lacoste-lacoste-borie-pauillac/w/1182334?year=2016&price_id=11753011
Château Marquis de Terme,Margaux (Grand Cru Classé) 1994,France,Margaux,3.6,56,https://www.vivino.com/chateau-marquis-de-terme-margaux-grand-cru-classe/w/79272?year=1994&price_id=11515131
Château Puygueraud,Francs - Côtes de Bordeaux 2006,France,Francs - Côtes de Bordeaux,3.6,56,https://www.vivino.com/puygueraud-francs-cotes-de-bordeaux/w/82472?year=2006&price_id=6623875
Tudernum,Rojano Todi Rosso Superiore 2015,Italy,Todi,3.6,52,https://www.vivino.com/tudernum-rojano-todi-rosso-superiore/w/1574619?year=2015&price_id=21437222
Terrazas de los Andes,Reserva Cabernet Sauvignon 2004,Argentina,Mendoza,3.6,49,https://www.vivino.com/terrazas-de-los-andes-reserva-cabernet-sauvignon/w/3481?year=2004&price_id=2895125
Marc Delienne,Greta Carbo 2017,France,Fleurie,3.6,49,https://www.vivino.com/marc-delienne-greta-carbo/w/5325150?year=2017&price_id=21128481
Château Calon-Ségur,La Chapelle de Calon Saint-Estèphe 2006,France,Saint-Estèphe,3.6,48,https://www.vivino.com/chateau-calon-segur-la-chapelle-de-calon-saint-estephe/w/1210685?year=2006&price_id=11490378
Zephyr,Pinot Noir 2018,New Zealand,Marlborough,3.6,46,https://www.vivino.com/mrglover-pinot-noir/w/5276057?year=2018&price_id=21454735
Bethany,Old Vine Grenache 2011,Australia,Barossa,3.6,44,https://www.vivino.com/bethany-old-vine-grenache/w/1252550?year=2011&price_id=2754488
Peter Lehmann,Clancy's Red Blend 2003,Australia,Barossa,3.6,43,https://www.vivino.com/peter-lehmann-clancy-s-red-blend/w/1212227?year=2003&price_id=2873764
Seppeltsfield,Grenache 2018,Australia,Barossa,3.6,42,https://www.vivino.com/seppeltsfield-grenache/w/4386425?year=2018&price_id=18261813
Martine et Pierre Marie Chermette - Domaine du Vissoux,Les Champs-Grillés Saint-Amour 2018,France,Saint-Amour,3.6,41,https://www.vivino.com/domaine-du-vissoux-les-champs-grilles-saint-amour-saint-amour/w/6202318?year=2018&price_id=18804528
Domaine Philippe Charlopin-Parizot,Cuvée Prestige Bourgogne 2010,France,Bourgogne,3.6,40,https://www.vivino.com/domaine-philippe-charlopin-parizot-cuvee-prestige-bourgogne/w/23394?year=2010&price_id=14650455
Château Liversan,Haut-Médoc 1995,France,Haut-Médoc,3.6,39,https://www.vivino.com/fr-chateau-liversan-haut-medoc/w/1108214?year=1995&price_id=19282358
Terres Dorées,Morgon 2017,France,Morgon,3.6,39,https://www.vivino.com/terres-dorees-morgon/w/1101100?year=2017&price_id=18747627
Paul Achs,Ungerberg Blaufränkisch 2015,Austria,Burgenland,3.6,39,https://www.vivino.com/paul-achs-ungerberg-blaufrankisch/w/1226542?year=2015&price_id=17649744
Patrick Jasmin,La Giroflarie Côte-Rôtie 2017,France,Côte-Rôtie,3.6,38,https://www.vivino.com/patrick-jasmin-la-giroflarie-cote-rotie/w/5919027?year=2017&price_id=20169958
Domaine Georges Vernay,Terres d'Encre Saint-Joseph 2017,France,Saint-Joseph,3.6,33,https://www.vivino.com/fr-domaine-georges-vernay-terres-d-encre-saint-joseph/w/1241650?year=2017&price_id=19459999
Podere le Ripi,Cielo d'Ulisse 2014,Italy,Toscana,3.6,32,https://www.vivino.com/podere-le-ripi-cielo-d-ulisse/w/1536852?year=2014&price_id=19106275
John Forrest Collection,Cabernet Sauvignon 2013,New Zealand,Gimblett Gravels,3.6,32,https://www.vivino.com/john-forrest-collection-cabernet-sauvignon/w/1117120?year=2013&price_id=21301520
Ktima Biblia Chora (Κτημα Βιβλια Χωρα),Sole Pinot Noir 2017,Greece,Pangeon,3.6,25,https://www.vivino.com/ktima-biblia-chora-ktema-biblia-khora-sole-pinot-noir/w/3883661?year=2017&price_id=19735832
Château Alcée,Castillon - Côtes de Bordeaux 2012,France,Castillon - Côtes de Bordeaux,3.6,31,https://www.vivino.com/chateau-alcee-castillon-cotes-de-bordeaux/w/3393906?year=2012&price_id=18458197
Château Grand Corbin,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,3.6,31,https://www.vivino.com/grand-corbin-saint-emilion-grand-cru-grand-cru-classe/w/1149558?year=2016&price_id=11612587
Fishbone,Blue Label Shiraz - Cabernet 2016,Australia,Western Australia,3.6,30,https://www.vivino.com/fishbone-blue-label-shiraz-cabernet-western-australia/w/1432337?year=2016&price_id=21121001
Volpaia,Chianti Classico 2005,Italy,Chianti Classico,3.6,30,https://www.vivino.com/volpaia-chianti-classico/w/33724?year=2005&price_id=15989008
Château du Moulin-à-Vent,Champ de Cour Moulin-à-Vent 2015,France,Moulin-à-Vent,3.6,30,https://www.vivino.com/fr-chateau-du-moulin-vent-champ-de-cour-moulin-a-vent/w/1273396?year=2015&price_id=20625038
Eric de Suremain - Château de Monthelie,Monthélie 1er Cru 'Sur la Velle' 2014,France,Monthélie 1er Cru 'Sur la Velle',3.6,28,https://www.vivino.com/eric-de-suremain-chateau-de-monthelie-monthelie-1er-cru-sur-la-velle/w/1190644?year=2014&price_id=18450076
Tenuta Valleselle,Introl della Torre Merlot 2006,Italy,Veneto,3.6,27,https://www.vivino.com/tenuta-valleselle-introl-della-torre-merlot/w/1138396?year=2006&price_id=2804934
Tabali,Talinay Pinot Noir 2014,Chile,Limarí Valley,3.6,27,https://www.vivino.com/tabali-talinay-pinot-noir/w/1646332?year=2014&price_id=16741787
Summerfield,Reserve Shiraz 2001,Australia,Pyrenees,3.6,26,https://www.vivino.com/summerfield-reserve-shiraz/w/1145423?year=2001&price_id=5966078
Château du Tertre,Margaux (Grand Cru Classé) 2018,France,Margaux,3.6,25,https://www.vivino.com/chateau-du-tertre-margaux-grand-cru-classe/w/85917?year=2018&price_id=18940004
Azienda Agricola Sergio Arcuri,Più Vite Cirò Riserva 2012,Italy,Cirò,3.6,25,https://www.vivino.com/azienda-agricola-sergio-arcuri-piu-vite-ciro-riserva/w/5529312?year=2012&price_id=15481101
Domaine Charvin,Châteauneuf-du-Pape 2017,France,Châteauneuf-du-Pape,3.6,32,https://www.vivino.com/charvin-chateauneuf-du-pape/w/87890?year=2017&price_id=20414365
Baronia,Flor d'Englora Roure 2009,Spain,Montsant,3.5,1502,https://www.vivino.com/baronia-flor-d-englora-roure/w/1884278?year=2009&price_id=15869024
Cecchi,Chianti Classico Riserva di Famiglia 2014,Italy,Chianti Classico,3.5,779,https://www.vivino.com/casa-vinicola-luigi-cecchi-e-figli-chianti-classico-riserva-di-famiglia/w/1137292?year=2014&price_id=19421014
Torrevento,Castel del Monte Bolonero 2014,Italy,Castel del Monte,3.5,613,https://www.vivino.com/torrevento-castel-del-monte-bolonero/w/1890580?year=2014&price_id=8265592
Bodegas Exopto,Bozeto de Exopto Tinto 2013,Spain,Rioja,3.5,551,https://www.vivino.com/exopto-bozeto-de-exopto-tinto/w/1706640?year=2013&price_id=18222770
Velenosi,Brecciarolo Rosso Piceno Superiore 2011,Italy,Rosso Piceno,3.5,531,https://www.vivino.com/velenosi-brecciarolo-rosso-piceno-superiore/w/1160025?year=2011&price_id=1918435
Château Caronne Ste. Gemme,Haut-Médoc 2011,France,Haut-Médoc,3.5,511,https://www.vivino.com/chateau-caronne-ste-gemme-haut-medoc/w/84852?year=2011&price_id=8782616
Kakhetian Traditional Winemaking,Mukuzani (Мукзани) 2018,Georgia,Kakheti,3.5,484,https://www.vivino.com/kakhetian-traditional-winemaking-mukuzani-mukzani-kakheti/w/2531910?year=2018&price_id=21516608
Sartori,Valpolicella Classico 2017,Italy,Valpolicella,3.5,397,https://www.vivino.com/sartori-valpolicella-classico/w/75284?year=2017&price_id=21116726
Murgo,Etna Rosso 2016,Italy,Etna,3.5,341,https://www.vivino.com/murgo-etna-rosso/w/1180320?year=2016&price_id=16371732
Vieux Château Perey,Saint-Émilion Grand Cru 2011,France,Saint-Émilion Grand Cru,3.5,316,https://www.vivino.com/vieux-chateau-perey-saint-emilion-grand-cru/w/1191208?year=2011&price_id=7944094
Château Grand Village,Bordeaux 2011,France,Bordeaux,3.5,224,https://www.vivino.com/chateau-grand-village-chateau-grand-village-bordeaux/w/1209296?year=2011&price_id=4735171
Guido Brivio,Baiocco Merlot 2014,Switzerland,Ticino,3.5,159,https://www.vivino.com/guido-brivio-baiocco-merlot/w/1148177?year=2014&price_id=16371703
Isola Sarda,Carignano del Sulcis 2016,Italy,Carignano del Sulcis,3.5,133,https://www.vivino.com/isola-sarda-carignano-del-sulcis/w/2165270?year=2016&price_id=18263354
Anna's Way,Pinot Noir 2016,New Zealand,Marlborough,3.5,115,https://www.vivino.com/anna-s-way-pinot-noir/w/6009705?year=2016&price_id=18801372
Denis Durantou,Château Montlandrie Castillon - Côtes de Bordeaux 2012,France,Castillon - Côtes de Bordeaux,3.5,94,https://www.vivino.com/denis-durantou-chateau-montlandrie-castillon-cotes-de-bordeaux/w/1411826?year=2012&price_id=4325281
Mt. Monster,Shiraz 2016,Australia,Limestone Coast,3.5,79,https://www.vivino.com/mt-monster-shiraz/w/1131267?year=2016&price_id=21584332
Vignale di Cecilia,Cóvolo Colli Euganei Rosso 2014,Italy,Colli Euganei,3.5,65,https://www.vivino.com/it-cecilia-covolo-colli-euganei-rosso/w/1369415?year=2014&price_id=18934347
Parés Baltà,Indigena Garnatxa Tinto 2010,Spain,Penedès,3.5,63,https://www.vivino.com/pares-balta-indigena-garnatxa-tinto/w/1124671?year=2010&price_id=16245125
Five Geese,Shiraz 2012,Australia,McLaren Vale,3.5,62,https://www.vivino.com/five-geese-shiraz/w/1212031?year=2012&price_id=17246359
Domaine Dupasquier,Mondeuse Savoie 2015,France,Savoie,3.5,61,https://www.vivino.com/domaine-dupasquier-mondeuse-savoie/w/1550662?year=2015&price_id=16692062
Mouton Cadet,Edition Limitée Ryder Cup Rouge 2014,France,Bordeaux,3.5,60,https://www.vivino.com/mouton-cadet-edition-limitee-ryder-cup-rouge/w/4693116?year=2014&price_id=17056549
Micro Bio (MicroBio),Rvfian Rvfete 2016,Spain,Castilla y León,3.5,60,https://www.vivino.com/micro-bio-microbio-rvfian-rvfete/w/1929444?year=2016&price_id=14744970
Lapostolle,Cuvée Alexandre Cabernet Sauvignon (Apalta Vineyard) 2005,Chile,Colchagua Valley,3.5,55,https://www.vivino.com/lapostolle-cuvee-alexandre-cabernet-sauvignon-apalta-vineyard/w/13751?year=2005&price_id=2895237
Charles Joguet,Les Varennes du Grand Clos Chinon 2013,France,Chinon,3.5,52,https://www.vivino.com/charles-joguet-les-varennes-du-grand-clos-chinon/w/10244?year=2013&price_id=8053110
Maison de Grand Esprit,L'Être Magique Bordeaux 2015,France,Bordeaux,3.5,41,https://www.vivino.com/grand-esprit-l-etre-magique-bordeaux/w/6437611?year=2015&price_id=20091713
Château La Tour de By,Médoc 1988,France,Médoc,3.5,40,https://www.vivino.com/chateau-la-tour-de-by-medoc/w/779475?year=1988&price_id=15955504
Small and Small,Pinot Noir 2017,New Zealand,Marlborough,3.5,38,https://www.vivino.com/small-and-small-pinot-noir/w/2682470?year=2017&price_id=18515252
